id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT091-096,李敖演讲集,提取轮,待校对,知识,历史人物不能只看演义（023-22）,整个的感觉就是我觉得你们应该学到一个本领，就是怎么样辨别追求真相，洞达人情，这个时候你们才能辨别什么是真理，对你们是个选择。到处都是错误的讯息，被你们学到了。好比说越南勾践卧薪尝胆，你们看历史书，什么时候越王勾践卧过薪？你们查查《史记》看看，都是尝胆，从来没有卧薪。那么你们说怎么来个卧薪尝胆呢？这是在宋朝时候，苏东坡的一篇文章，他冒充就是开玩笑的文章，用三国的孙权口气写了一篇文章，里面就多了卧薪两个字，所以就变成了卧薪尝胆。所以我们完全以为他尝胆的话一定会卧薪，事实上从来没卧薪。这种故事、这种例子我一再跟大家讲过，就是一定要读书很细心才能够察觉出来。像我李敖就这样子，读书非常的细心，细心的方法我告诉各位，是可以学的，很可惜你们没有好好的学好。所以我跟大家讲，你们要好好的重新学，先从哪里学起？先从你们的烂中文学起。你们的中文太烂了，我李敖讲的话绝不是小看你们，不怪你们。你们在中学课本一打开第一课是蒋中正写的，第一课是蒋经国写的，你们念的这种烂文章，你们的国文会好吗？不可能好的。,023.19991228李敖世新大学演讲.txt,22,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/023.19991228李敖世新大学演讲.txt,知识;李敖;历史;中文
LAT091-097,李敖演讲集,提取轮,待校对,政治,蒋介石叙事要被拆穿（023-32）,李敖：谢谢你！我的副手人选现在还没有确定。我曾经开过玩笑，我觉得陈文茜是个蛮好的副手人选。因为我们参选的原因并不是说要当选或者志在当选，而是要志在宣传理念、揭发黑暗，在这种标准底下口才好、反应快的人是最重要的。所以我认为陈文茜如果做副总统的人选，她在副总统最后那个大辩论的时候，她可以把那个笨女人干得要死，会引起我们的快乐，我觉得还不错。当然新党会反对，新党觉得有一个李敖已经吃不消了，再来一个陈文茜他们要崩盘了。关于中国近代史，如果你不看《李敖大全集》的话，我可以告诉你，没有好的近代史。关于黑道的部分，在台湾是很畸形的一个现象。像日本政府公开承认山口组，可是你们就是流氓，流氓不能够到中央来，不可以进入国会，它区隔得很清楚。台湾过去在蒋介石时代也区隔得很清楚，流氓跟黑道，很有钱的人财阀，不可以进入政治决策的位置。可是到今天11年来，被李登辉给破坏了。所以我们认为还是要恢复以前这种区隔的方法比较好。至于刘家昌和蔡幸娟的关系，我坦白告诉你，我实在是不清楚，并且清楚了我也不告诉你，原因是我可能跟刘家昌打起官司来。我打官司时候非常内行的，就是我告你的时候，你绝对没有机会反告我，如果我告诉你真相以后，他有机会反告我，对我不方便。所以等半年以后，刘家昌不告我，他追诉时间过去了，那个时候我再告诉你比较好。关于我要写的一本书，对付我的前妻胡因梦的事情，因为她写了一本书对付我，所以我要写本书对付她。结果因为忽然插播进来总统的选举，这本书被耽误了，等我再过三个月以后，你可以看到我这本精彩的书。谢谢你！,023.19991228李敖世新大学演讲.txt,32,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/023.19991228李敖世新大学演讲.txt,政治;李敖;台湾;中国
LAT091-098,李敖演讲集,提取轮,待校对,政治,台独叙事是假的（023-48）,李敖：谢谢你！关于换党的问题大家可能忽略了，今天在台湾，民进党执政的县市比国民党多，大家注意到没有？事实上民进党执政的县市长比国民党还多。可是我们看看台北县，尤清做了两任的县长，把台北县搞得一塌糊涂，林肯大郡的案子，那个地震的贪污案子，一塌糊涂。台中的张温鹰搞市长，李登辉的女儿搞那个美国学校违建，他给她通过，看到没有？所以我认为就是那句古话，就是什么样的执政党就有什么样的在野党，我不认为民进党上台以后会有更好的表现，这是我的看法。第二个部分，关于这个台独的部分，我讲过，作为一个想法、作为一个理论没有什么了不起，很简单的事情。我是澎湖人的话，我可以说澎湖要独立；我是兰屿的人，我希望兰屿独立，没什么了不起！问题是它有没有可行性？刚才你谈到了说是英国美国的例子，没有错！今天很多的台独朋友们也讲，如果我们跟中国大陆的关系像英国跟美国一样，同文同种又变成兄弟之邦，好不好呢？当然好。可是大家忘了，英国人怎么让美国人独立的？是美国跟英国为了独立打了一仗，还得到法国人撑腰，打赢了这个仗，英国人才同意美国独立。我们要不要跟中国大陆打一仗？关键就在这个地方。我一再讲过，我再讲一遍，你们都被骗了，因为只给你们第一个命题，没有给你们第二个命题。第一个命题是说台湾是一个主权独立国家，好不好？你们说好。台湾两国论好不好？你们说好。这个命题结束了，错的！第二个问题要问你们，当两国论出现的时候，中华人民共和国会打我们，当打我们的时候，你知道什么情况吗？60个人打我们一个人，你知道吗？他的人口一天生出来5万个人，包括私生子超过了5万，一年生出来一个台湾的人口，他的人口跟我们的比例是60比1，六十个人打我们一个人，这个仗能打吗？请问能打吗？,023.19991228李敖世新大学演讲.txt,48,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/023.19991228李敖世新大学演讲.txt,政治;李敖;台湾;中国
LAT091-099,李敖演讲集,提取轮,待校对,文化,中文需要被开发,我有一次在大学的时候，我跟外文系同学到台北去看电影，电影里面一个镜头很有趣，一个小男生跟小女生两个人闲着没事互相练习接吻，这小男生就抱住小女生接吻，当然吻得笨手笨脚。大家记得吗？我的前妻胡因梦自己写了一本书，还描写我第一天跟她接吻时候，李敖不会接吻。这个小男生吻小女生吻着笨手笨脚，这小女生就转过头来吻这个小男生，讲了一句话说：Let me show you！我问外文系的学生怎么翻这句话？他们说：我吻给你看，我做给你看。我说这不是好的中文！他们说：你李敖怎么翻？我说Let me show you！应该翻成：看我的！好的中文只有一种，这个中文你们要学，必须看李敖的《李敖大全集》，每一套34000块，当然你们会心疼。不过我告诉你们，我真正是把这个白话文写的出神入化的一个人。记不记得我第一次坐牢出来，我出版了一本书，叫做《独白下的传统》。我写了一段广告词，那广告词虎虎逼人，广告词说：五十年来和五百年内，中国人写白话文的前三名是李敖，李敖，李敖。各位想想看，你看了以后不服气，你凭什么说是李敖，李敖，李敖？你会恨我，你不喜欢我。可是你听完这个句子以后，你忘不掉。一般人表达方法是说我的文章最好，完了。我不这样说，我说要分出前三名，然后前三名都是李敖，李敖，李敖。你什么感觉呢？就是推你。懂我意思吗？这中文的一种技巧，这是广告文字，广告文字最重要的就是你看了以后你忘不掉。广告文字唯一能够使它不存在的就是卖月经棉是吧？你戴了月经棉以后，觉得忘记它的存在。否则广告文字一定在你心里面存在的。台北有个花园新城，开发这个花园新城的老板跟我李敖讲说：李先生，给我们一句广告词吧。我说，给你们一句，那广告词是：不是花园在你家里，是你家在花园里。请问，读者或者看到这个广告以后，会不会买这房子呢？当然会买。我们家在花园里，大家什么感觉呢？这就是一个中文的句子一个变化。,024.19991229李敖交通大学演讲.txt,20,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/024.19991229李敖交通大学演讲.txt,文化;李敖;中国;坐牢
LAT091-100,李敖演讲集,提取轮,待校对,文化,中文需要被开发（024-21）,所以我告诉各位，好的中文绝对是可以开发的，开发以后跟电脑结合以后变成了词库，带在每一个人身上，每一个的人中文就会高速度的方法变好。这个中文变好以后，很多问题就不一样了，大家知道什么不一样了，至少可以写情书了。写情书是很重要的一个表达感情的方法。可惜你们现在人已经不会了，你们是速成的，尤其你们交通大学的人不会打×字。为什么不会啊？你们每天晚上在干什么？上网对不对？虚拟的情人，虚拟的网页，虚拟的网站，结果虚拟半天，人们可能找来一个100公斤的大胖子出现。我告诉你们，这个不是恋爱，真正的恋爱有它特殊的一些特色，可是我认为你们没有。为什么没有？因为你们受了琼瑶这些人的影响，受了三毛这些人的影响，你们一开始就学到了一个错误的爱情观。所以你们看起来很年轻，看起来充满了朝气，打扮的像小表哥、小表妹，很漂亮。可是我觉得你们在思想上面、表达这种感情上面非常的贫乏。最典型的一个例子，就是我发现很多大学生还支持一个很丑的人，他的名字叫做陈水扁。你们想想看，选民主国家的领袖或者哪一个地区的领袖，什么时代了？那个领袖一定是一团和气的，充满了幽默感、笑口常开的、使你快乐的、使你信任的，这样一个人。可是你看到阿扁完全不会笑的，幸亏他不会笑，要笑起来比哭还难看。所以我告诉你们，还戴了个扁帽，这个扁帽多丑的东西，京戏里面店小二戴的帽子。你们的审美眼光都给破坏掉了，你们还不自觉。原因就是说你们其实太闭塞了，你们整天搞资讯，表达一个意见的时候啰嗦。,024.19991229李敖交通大学演讲.txt,21,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/024.19991229李敖交通大学演讲.txt,文化;李敖;陈水扁;民主
LAT091-101,李敖演讲集,提取轮,待校对,文化,中文需要被开发（024-24）,不要再听这些该死的政客们在挑拨，台湾我们什么是外省语言，什么是本土语言。胡说八道！已经是相当的本土化了。我反对台湾的语言作为一个文学工具，我反对台湾文学系。什么原因呢？它没文字，文字跟不上，只有语言，没有文字怎么办呢？这怎么开发呢？为什么38万的高山族山地同胞到今天被欺负？什么原因？他没有文字，怎么传播这个理念呢？所以我认为没有文字就只好接受这个方式。可是过去我们想想看，秦始皇时代所说的书同文，车同轨，书就是写同一个文字，古代是各写各的，你写钟鼎，他写大篆，到了秦始皇时代，由他的丞相李斯下命令全国用一个文字叫做隶书。这个隶书当时就是奴隶的书，奴隶用的字，换句话说，我们全部用平民用的字，秦始皇统一了文字。车同轨，就是这个马路开出来了，渠道修出来了。可是秦始皇做不到语同音，什么原因呢？就是没有电脑。今天我们可以做到了语同音，说一句话的时候，就是那个《阿里巴巴与四十大盗》故事里面的芝麻开门，我说芝麻开门，门就开了，不再用打字机了。大家想想看，中国人，台湾2200万人口，大陆13亿，在21世纪整个汉语的民族会变得有钱，会发展起来，占全世界1/4的人口。他们的习惯不是用打字机，外国的这些学生们，他们用打字机很习惯。中国如果做这种打字的，不管是任何输入法，你们都会的，不可能普及的，这个电脑的工具不可能普及的。应该要学的是讲话，我讲话出来字就打出来了，这个时候才是最好的一个中文的方向。当然我们承认在开发的过程里面有个上限和下限，你的国语说的太烂太破的，或者像台北市故宫博物院院长秦孝仪讲的那口烂的中文，我们承认电脑你走开，你没有机会用这种语音输入了，因为你的中文讲得太烂了。我们可以接受一些国语，好比说最上限的林洋港式的台湾国语，下限的好比说什么人的台湾国语，我们接受这个误差，太多的误差让他滚蛋，我们不管他们了。,024.19991229李敖交通大学演讲.txt,24,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/024.19991229李敖交通大学演讲.txt,文化;李敖;台湾;中国
LAT091-102,李敖演讲集,提取轮,待校对,政治,蒋介石叙事要被拆穿（024-40）,你第四个问题提到了，说是我过去讲过，因为大陆每天生出来5万个人，包括私生子就超过了5万，一年生出来一个台湾的人口，它比跟我们人口的比例是60比1。如果空着手打架，是60个人打我们一个人，仗怎么打？刚才你的问题问得很好，事实上不会有这种现象出现，我们希望有这种现象出现。什么原因呢？这样子反倒是安全的，不用武器打架反倒最安全。可是如果不用这个方法，他用了东风31号飞弹，用了核子弹打过来了，请问，那个下场比这个60个人打我们还惨。所以问题在这个地方，所以我才跟大家讲，一定要相信我们被人家错误的误导了。错误误导的原因我一再说过，就是蒋介石的时代为了提倡台湾的反共抗俄精神，告诉我们两个错误的讯息，第一个共产党是坏的，第二个共产党是不可怕的。所以今天在蒋介石死了以后，这个思想流传到现在，共产党是坏的，我们认为共产党不可能改的好；共产党是不可怕的，所以全世界都怕共产党，只有台湾不怕。为什么？台湾第一勇，台湾人不是被吓到的。你讲这种话，你就是中共的同路人，你吃台湾米长大，喝台湾水长大，你不爱台湾，你吓唬台湾，台奸来了，好几顶帽子就立刻戴过来了。可是我告诉各位，只有我李敖向大家提出来的这个我们跟两岸的政策是最稳健的，对我们最有利的一个政策。连战不敢讲真话，阿扁也不敢讲真话，宋楚瑜也不敢讲真话，只有我在讲真话给你们听，就是海峡两岸不能够作战，一定要和平，和平要培养和平的气氛，这个时候我们才能够保持我们的存在。可是今天显然我们被误导了，所以我认为大家要注意不要再叫嚣打仗，因为打起仗来台湾一定吃亏。我一再讲过，我已经64岁了，我不会当兵了。当兵的是你们这些小鬼，你们去当兵打仗，还没打仗以前在军营里面就被做掉了。知道吧，没打仗，军队死亡率好高，军队里面鸡奸、同性恋好多，人都死掉了。你们一当兵，女朋友都跑掉了，所以对你们非常危险的。所以我劝你们，反对这种不正常的、不健康的两岸政策是很重要的。,024.19991229李敖交通大学演讲.txt,40,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/024.19991229李敖交通大学演讲.txt,政治;李敖;台湾;共产党
LAT091-103,李敖演讲集,提取轮,待校对,知识,胡适价值要重新放回历史（025-4）,我讲到这一点的意思是告诉大家，就是我也胡扯八扯跟这个教育关系有一点渊源，至少我私生的女儿是正宗学教育的。我今天谈到说跟师大比大。比大的原因就是告诉大家，我们人间评判事情的标准有很多种，有一种是比好，有一种是比大。我今天谈谈的是跟师大比大，我们的那个大混蛋总统李登辉也比过大，记不记得你们很小的时候，在前几年他在外国讲演讲了句话，他说：中共再大，也没有我卵葩大。后来翻译出来觉得很不像话，就改成了：中共再大，也没有我老爸大。他的老爸是他卵葩吗？所以我就告诉各位，李登辉也比过大，不过他跟中共比大，我比较这个小规模的in a small way，小规模的跟师大来比大。首先我跟大家先讲一个笑话，这个笑话的原因是基于我们用哪一种语言。大家记不记得，在82年以前胡适先生在美国写着一篇文章，叫做《文学改良刍议》，就是怎么样改良中国的文学。他提出了八个标准，其中一个标准就是我们不要避免用那种俗话、俗语，一般民间的俗语，我们不要避免。好比说刚才谈到李登辉也讲过卵葩，卵葩这是不雅的话，可是这是民间活生生的语言。我认为一个好的中文的运用者，一定要会活用民间的语言，否则那个语言、那种写出来的文章，是除了张正南教授以外的师大国文系老师写的文章，懂我意思吗？就是说太严肃了。我认为活生生的语言，我告诉各位一定是活泼的语言。,025.20000104李敖师范大学演讲.txt,4,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/025.20000104李敖师范大学演讲.txt,知识;李敖;中国;李登辉
LAT091-104,李敖演讲集,提取轮,待校对,法权,查禁反而留下法权证据,我曾经到很多的演讲场所讲过这个情况，我今天不妨再跟你们讲一段，有点重复，不过你不妨听一下。为什么你们的国文很烂呢？你们不承认你们的国文很烂吗？为什么国文很烂？就是你们不会写情书，情书是代表男女感情的最高境界。可是现在你们这些小孩怎么已经不会写情书了。最多写情书，写三个字，我讲的就是我爱你，爱字又不好意思写，就代号，我×你。我告诉各位，我在台中一中给女学生写信的时候，一封信86页，你想想看，这多么了不起的国文程度。这国文怎么会不好？可是你们的国文，中学开始第一课蒋中正写的，或者你打开第一篇蒋经国写的，所以你们不可能学到好的中文，你们学的中文都是很烂的中文。并且最严重的，写的最好中文的李敖，他的书被查禁了，我写了100多本书，其中96本被查禁了，96本是自古到今，如果吉尼斯世界记录有这个项目的话，我告诉各位，我是古往今来、古今中外被查禁书最多的一个人，被查禁了96本。我的书被查禁以后，你们就看不到我的书，所以你们就看不到好的文章，所以你们的国文就变烂了。可是有一个机会不变烂，就当时我书被查禁的时候，书店也不敢卖我的书，书摊也不敢卖我的书。我的书该怎么卖呢？就进了那个夜市，好比说饶河街夜市、通化街夜市，跟那些黑市流传的黄色书刊一起卖。结果我的书封面印的那种裸体女人，很多人买错了，就变成我的读者。我是在这个情况里长大的，所以我告诉各位，你们的中文我可以断言，你们的国文不好，不过有办法还来得及补救。好比说今天，我以写过1500万字的一个人站在你们面前。注意，我那个《李敖大全集》出版了四十册，我比什么鲁迅、梁启超、胡适写的都多，并且我还没有死，还在继续写。,025.20000104李敖师范大学演讲.txt,5,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/025.20000104李敖师范大学演讲.txt,法权;李敖;查禁;禁书
LAT091-105,李敖演讲集,提取轮,待校对,政治,共产党问题要放回中国历史（025-30）,李敖：一国两制这个问题很有趣，我们常常去反对。其实我们从来没有反对两制，不是吗？现在我们跟大陆不是两个制度吗？我们反对的是一国。大家注意，很有趣，我们认为不是一国，而是应该两国论。像两国出来了，对不对？本来一国还承认是一个中国，各自表述，就是怎么样描写这个中国，它可以描写成这个中国是中华人民共和国，我们可以描写成是中华民国，各说各话。现在有的人不再各说各话了，把这个月朦胧鸟朦胧的局面把它戳破了，改成什么？改成两国。可是两国以后会出现一些危险、一些状况。什么危险呢？大家想不到最有趣的现象我讲给你们听，什么人在为中华民国四个字而战打仗的？是中华人民共和国的人民解放军在为保护中华民国而战。什么意思啊？就是你台湾中华民国四个字不改，我还承认；你改了这四个字，改成了什么台湾民主国、台湾独立国，我去打你。看到没有？真正维护中华民国四个字的是海峡对岸的共产党。好不好玩？那什么是为了中华人民共和国而战的呢？是我们。我们是为他们而战，什么原因呢？我们要搞两国论，意思说我承认你是中华人民共和国，你是个国家；他说你承认我不行，你为什么不承认自己？好了，我就要打你。懂我意思吧，现在笑话就在这里，他们为我们而战，我们为他们而战。为什么闹出这个笑话来呢？就是一个解释方面的不同，就是这个国到底是什么国？所以我的意思，在当时我们所了解的，我最近在《李敖电子报》，请各位务必看我写的《李敖电子报》，每天中午一点到三点我都写二千字的文章在《李敖电子报》出版，办了一个多月，已经成长了15000份了，这可以代表我最新的思想。,025.20000104李敖师范大学演讲.txt,30,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/025.20000104李敖师范大学演讲.txt,政治;李敖;台湾;中国
LAT091-106,李敖演讲集,提取轮,待校对,法权,司法问题要看权力结构（025-47）,李敖：谢谢你！我所了解的，什么是伟大的知识分子？什么是一个伟大的读书人？跟政府作对的，永远跟政府过不去的，这就是个好的知识分子，好的读书人。所以我们看到一个知识分子或一个大学教授跟政府混在一起了，替政府讲话了，我认为他绝不是一个伟大的知识分子。为什么呢？知识分子的职业就是要诉诸良知，发表异议的声音。大家记得美国一个有名的大法官叫做Holmes，注意这个l是不发音的，这个字我们中国就翻成了福尔摩斯，一个侦探叫福尔摩斯。这个福尔摩斯发音是错误的，因为l不发音，念霍姆斯。霍姆斯就是美国的有名的大法官，美国大法官是九个人，当一个法案来的时候，当他发现八个大法官都要通过的时候，他即使在理智上面也赞成通过，可是他要投反对票。什么原因呢？他说我们九个大法官里面有一个人表达异议的这个精神比全部通过还好。所以我告诉各位，伟大的知识分子、伟大的读书人，就是要在众口一声的时候，用他的良知、用他的博学、用他的嘴巴、用他的手表达出意义来，才是伟大的。今天你们可以看到，台湾除了李敖以外，很少看见伟大的知识分子，他们也有，可是声音出不来等于没有。就告诉各位多么重要，记得伟大的知识分子一定要会唱反调。,025.20000104李敖师范大学演讲.txt,47,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/025.20000104李敖师范大学演讲.txt,法权;李敖;台湾;中国
LAT091-107,李敖演讲集,提取轮,待校对,政治,美国神话要被拆穿（026-5）,沧海和天空给人类带来了无穷的神秘，你们海洋大学的同学能够有机会接触这个沧海。我觉得除了在科学和诗意方面的这种感觉以外，应该还有一些哲理上的一些思考，就是面对这个大海。大家记得有一个美国的文学家叫做海明威，他写过一本小说叫做《老人与海》。一个台湾的诗人，他的诗写得很烂的，名字叫做余光中，他把这个小说翻成《老人与大海》，并且从第一段开始就不是好的翻译。为什么呢？因为海明威的小说充满了那种简练和粗犷，在《老人与海》的这个小说里面。可是余光中他是学校里面的学究式人物，他不能够翻译好的中文，所以他把它翻译的很别扭的一个中文。我跟大家讲，这个中文的表达法要恰如其分，什么人讲的话要符合他的身份。余光中翻那个《老人与海》的错误，就是他的口气、他的感觉，整个的气氛，像张惠妹唱的给我感觉，给我感觉，你看那个书的感觉，你不像是一个大海里面没有知识的渔翁感觉，他把他变成一个非常斯文的人物，整个感觉的错误了。我跟大家讲，这个感觉本身就要用语言来表达的，是非常重要的。,026.20000106李敖海洋大学演讲.txt,5,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/026.20000106李敖海洋大学演讲.txt,政治;李敖;台湾;美国
LAT091-108,李敖演讲集,提取轮,待校对,政治,蒋介石叙事要被拆穿（026-17）,可是我们想起来，我们是不是一个国家？大家知道旧式的国际法，它告诉你只要有人民、领土、主权，我就是国家，不需要靠别人承认。所以中国的汉朝有一个贵州四川地区有一个国家叫做夜郎，它不要人家承认我是一个国家，所以我们说夜郎自大就这个典故。可是现在不一样了，一个国家除了领土、主权、人民以外，还有一个重要的条件，就是别人要承认你，别人不承认你，你没有国际法上的人格，你什么都不是。台湾很可惜，台湾作为一个国家，没有人承认我们，联合国不要我们，看到没有？那联合国不要我们，全世界没有一个大国承认我们，我们不服气。这个时候我们回想到，蒋介石过去在台湾的时候，还有67个国家承认我们，可是逐年递减，减到了什么程度呢？就是最少是22个国家，最多是29个国家，就是永远在22和29中间的起伏。我们讲外交的这个汇率叫浮动汇率，我们的国家就是浮动外交，承认我们是浮动的，一会22，一会29，一会它跑了，一会它来了。我们这29个国家都是花钱买的一些小国家，最小到什么程度呢？Nauru瑙鲁这个国家，你们在地图上找不到的。我常常开玩笑，我李敖增加了台湾的历史知识，李登辉增加了台湾的世界地理知识。为什么？找到了这些鸟不生蛋的国家来承认我们。瑙鲁多大？我告诉你，21.2平方公里，换句话说，相当于5公里见方，比日月潭大一点点；它的人口还没有你们学校人多，只有7800个人，7800个人的国家，在一个比日月潭大一点点的地方来承认我们，我们靠这些国家来承认我们，我们台湾这个国家有没有尊严？没有的。,026.20000106李敖海洋大学演讲.txt,17,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/026.20000106李敖海洋大学演讲.txt,政治;李敖;台湾;中国
LAT091-109,李敖演讲集,提取轮,待校对,政治,台湾是中国的一部分（026-25）,所以我认为，跟中国大陆的和平关系是我们未来的保障，用什么方法发展和平的关系？透过一国两制的谈判，两岸取得和平。台湾优秀的人，大量的到中国大陆去，以我们的聪明、我们的财富、我们的智慧，然后控制中国大陆的经济。像犹太人现在控制美国的经济一样，美国人被犹太人控制，当我们能够控制大陆经济的时候，大陆还会打我们吗？不会了，自然就和平了。我们希望大陆民主化，自然就民主化了，这不是一个梦想。我们有30年到50年的时间，我们可以达到这个效果。那你说你这不是妄想吗？不是的。我告诉各位，在地中海有个岛，8720平方公里，叫做科西嘉。科西嘉是最反对大陆统治它的，要独立。当年科西嘉独立的时候，它被意大利的热那亚共和国把它控制住了，它不能独立。可是科西嘉人要独立，闹的结果，热那亚共和国控制不了它，很烦。热那亚共和国说，他妈的，你要独立吗？我把你卖掉，看你还独立不独立！卖给谁呢？卖给了法国。法国是一个更强大的欧洲陆地国家，压住了科西嘉，更不能独立了。有一对科西嘉闹独立的小夫妻，科独的英雄，他们失败了，生下一个小孩子，他的名字叫做拿破仑。从拿破仑从小的时候就受了家庭教育的影响，就是要搞科西嘉独立，是个激烈的科独分子。到了法国学军事，就是要搞科西嘉独立。可是到了法国以后，他真正看到了他是个岛上的人，他看到了海，可是没看到陆地，当到了法国大陆以后，他发现法国是这么大，我的家乡科西嘉那么小，为什么我要搞独立呢？为什么不使法国变成我的一部分呢？结果他不再做科西嘉独立了，他就玩法国了，最后变成法国的皇帝。懂我意思吗？台湾有机会作为中国大陆的统治者。,026.20000106李敖海洋大学演讲.txt,25,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/026.20000106李敖海洋大学演讲.txt,政治;李敖;台湾;中国
LAT091-110,李敖演讲集,提取轮,待校对,政治,共产党问题要放回中国历史（026-64）,李敖：谢谢你！我讲过，我们最重要一点就是说我们不喜欢一个现状，可是我们必须面对这个现状。美国人相信共产党吗？美国人不相信。可是美国人千方百计跟共产党取得了一个恐怖的平衡关系。然后在互相的相斥之下，把你共产党把你化解掉。最成功的一个例子，我们可以看到美国雷根总统时代就是，他跟苏联举行什么呢？军备竞赛，就是拼命的制造新的武器，花很多钱。美国基础很好，原因我讲过，美国地大物博，虽然它也欠了很多债，可是是个大少爷，家里的底子厚，负了债以后还是可以拼，就搞出很多武器出来。苏联的基础没它好，就跟拼到后来经济发生问题，所以戈尔巴乔夫出来，后来造成了苏联整个的瓦解。就是我跟你做军备竞算的时候，跟你比阔的时候，跟你花钱的时候把你拖垮。懂我意思吗？这就是一个美国的做法，把苏联给拖垮了，美国对另外一个重要的共产国家就是中国大陆中华人民共和国也采取这个方法。你说你怎么证明采取这个方法呢？看到没有，美国现在也是，一会卖给台湾新的武器，一会帮着台湾要建一个飞弹防御系统。干什么呢？就是逼着你共产党不能够好好的发展经济，你要跟我做军备竞赛，军备竞赛出来以后把你拖垮。所以今天我们可以看到，时间是一个重要的比赛武器，当成功的时候就可以有胜负。所以我的意思我们今天对共产党问题，不是制造仇恨的问题，也不是说相信不相信它的问题，它是事实上的存在，我们要跟它在一起如何把这个危机化解掉。刚才我说过，因为他跟我们一样的中国人，我们跟他拥抱在一起才是最安全的。就是富兰克林讲的那句话，就是互相做生意的人，两个人不会打架。为什么呢？你消灭了我，你也垮掉了。所以我认为跟大陆建立紧密的关系，拥抱的关系才是台湾最安全的，你们这些小朋友才不会战死沙场。谢谢各位！,026.20000106李敖海洋大学演讲.txt,64,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/026.20000106李敖海洋大学演讲.txt,政治;李敖;台湾;中国
LAT091-111,李敖演讲集,提取轮,待校对,方法,过程和手段比目的更重要（027-36）,可是如何做到这一点，因为你们被污染了，被这个社会、被这个教育污染了，如何能够在最短的时间里面脱胎换骨？我认为最好的方法是看李敖的书。因为我的确在多少的问题上面我是困学纪闻过，除非我不懂的。譬如说我不懂数学里面的拓扑学，我只能感觉到这个拓扑学跟我们中国那个九连环的玩具很像，懂我意思吗？好比说那个囚犯戴了脚镣以后，注意，两个腿戴了脚镣以后，一根铁链子过来戴住脚镣。请问这种人怎么穿裤子，长裤怎么穿？他从这边穿进去以后，再这样穿出来，再这样穿进去，再这样穿出来，这就是我所知道的数学上的拓扑学原理。没有错，这就是拓扑学，可是我知道的就这么浅，原因是我数学不好。可是在我能够懂的部分我都涉猎，培养我知识的厚度、广度、深度，这就是我干的这个事情。所以我认为看一本书要不要看它以前，最重要的，你必须辨别一个能力，什么能力呢？就是这本书它是怎么样的把它的前提设定的？请注意，好比说有一本烂书叫做《西藏生死书》，也是畅销书，我李敖是不看的，因为书拿到手里以后，我先看它是怎么设定的？它的设定就是说你要承认他的大前提，你才能够看它这本书。可是他的大前提有一个有趣的地方，他把他的结论放在大前提里面来捉弄你。他的结论是说人死了以后有来生，这是他的结论。然后把这个结论放在大前提里面，你要承认他的大前提，你才能够看他的书，就是整个的过程有来生，所以你才能看他的书。如果你不承认他大前提，这本书就不能看的。可是反过来说，如果我承认你的大前提，这本书我看了我觉得浪费，因为你整个里面的演绎过程都是证明了有来生而已。这就是对我而言是我不肯花时间看这本书，因为它对我是浪费。,027.20000107李敖中华大学演讲.txt,36,《大李敖全集6.0》分章节/010.节目演讲类/011.李敖演讲集/027.20000107李敖中华大学演讲.txt,方法;李敖;中国
